t, y, yd
9.750000000000000000e+00,8.158655092072848378e-03,-3.758696674330511741e-03
9.759999999999999787e+00,8.120443530119465445e-03,-3.883278294744427640e-03
9.769999999999999574e+00,8.080996211596353299e-03,-4.005847543131112014e-03
9.779999999999999361e+00,8.040333282636581008e-03,-4.126400045542620576e-03
9.790000000000000924e+00,7.998474930615027956e-03,-4.244931870601145393e-03
9.800000000000000711e+00,7.955441379640016200e-03,-4.361439525491744677e-03
9.810000000000000497e+00,7.911252886070556031e-03,-4.475919951871865261e-03
9.820000000000000284e+00,7.865929734525434203e-03,-4.588370525283260934e-03
9.830000000000000071e+00,7.819492241084377224e-03,-4.698789109616724642e-03
9.839999999999999858e+00,7.771960738281497201e-03,-4.807173971211112055e-03
9.849999999999999645e+00,7.723355571380535224e-03,-4.913523779469963770e-03
9.859999999999999432e+00,7.673697096475949782e-03,-5.017837621244714344e-03
9.870000000000000995e+00,7.623005676211758001e-03,-5.120114996608624881e-03
9.880000000000000782e+00,7.571301675527710058e-03,-5.220355814559533847e-03
9.890000000000000568e+00,7.518605457432664049e-03,-5.318560388651666360e-03
9.900000000000000355e+00,7.464937378805328733e-03,-5.414729432556171507e-03
9.910000000000000142e+00,7.410317786222259638e-03,-5.508864055550632272e-03
9.919999999999999929e+00,7.354767011813138911e-03,-5.600965757937452667e-03
9.929999999999999716e+00,7.298305369143350159e-03,-5.691036426391146361e-03
9.939999999999999503e+00,7.240953149123837904e-03,-5.779078329234505970e-03
9.950000000000001066e+00,7.182730615948239479e-03,-5.865094111643692071e-03
9.960000000000000853e+00,7.123658022532125197e-03,-5.949086831711435097e-03
9.970000000000000639e+00,7.063755610014559386e-03,-6.031059962886538804e-03
9.980000000000000426e+00,7.003043557231403843e-03,-6.111017291142454601e-03
9.990000000000000213e+00,6.941542002575889353e-03,-6.188962964150681277e-03
1.000000000000000000e+01,6.879271040768378427e-03,-6.264901487593448927e-03
1.000999999999999979e+01,6.816250719181821995e-03,-6.338837720414170970e-03
1.001999999999999957e+01,6.752501034201934850e-03,-6.410776870012404108e-03
1.002999999999999936e+01,6.688041927622089856e-03,-6.480724487383316204e-03
1.004000000000000092e+01,6.622893283072908352e-03,-6.548686462201669910e-03
1.005000000000000071e+01,6.557074922486636100e-03,-6.614669017850260437e-03
1.006000000000000050e+01,6.490606602596107021e-03,-6.678678706392971419e-03
1.007000000000000028e+01,6.423508011468548849e-03,-6.740722403492228551e-03
1.008000000000000007e+01,6.355798765074040756e-03,-6.800807303271011461e-03
1.008999999999999986e+01,6.287498407620628962e-03,-6.858940923299050064e-03
1.009999999999999964e+01,6.218626436401188291e-03,-6.915131176289943289e-03
1.010999999999999943e+01,6.149202251487720719e-03,-6.969386236653028928e-03
1.012000000000000099e+01,6.079245163354335749e-03,-7.021714564908233119e-03
1.013000000000000078e+01,6.008774396105284570e-03,-7.072124919962403944e-03
1.014000000000000057e+01,5.937809084435030638e-03,-7.120626354138627837e-03
1.015000000000000036e+01,5.866368270629312640e-03,-7.167228208166735032e-03
1.016000000000000014e+01,5.794470901607021163e-03,-7.211940106135157104e-03
1.016999999999999993e+01,5.722135826002953257e-03,-7.254771950404067214e-03
1.017999999999999972e+01,5.649381791291438817e-03,-7.295733916479816075e-03
1.018999999999999950e+01,5.576227440950843120e-03,-7.334836447850664500e-03
1.020000000000000107e+01,5.502691311668917763e-03,-7.372090250783821207e-03
1.021000000000000085e+01,5.428791830589096284e-03,-7.407506289083735582e-03
1.022000000000000064e+01,5.354547312597522819e-03,-7.441095778811762478e-03
1.023000000000000043e+01,5.279975972875700259e-03,-7.472870237819463288e-03
1.024000000000000021e+01,5.205095916395236465e-03,-7.502841452021360991e-03
1.025000000000000000e+01,5.129925116377389953e-03,-7.531021401723450234e-03
1.025999999999999979e+01,5.054481424954860788e-03,-7.557422303786209133e-03
1.026999999999999957e+01,4.978782570793689397e-03,-7.582056606620676646e-03
1.027999999999999936e+01,4.902846156757539875e-03,-7.604936985151234535e-03
1.029000000000000092e+01,4.826689657617185859e-03,-7.626076335755353937e-03
1.030000000000000071e+01,4.750330417805278746e-03,-7.645487771180278780e-03
1.031000000000000050e+01,4.673785649216198775e-03,-7.663184615436693763e-03
1.032000000000000028e+01,4.597072429051261323e-03,-7.679180398669318772e-03
1.033000000000000007e+01,4.520207697709068516e-03,-7.693488852004473980e-03
1.033999999999999986e+01,4.443208256721090273e-03,-7.706123902374595672e-03
1.034999999999999964e+01,4.366090766732471339e-03,-7.717099667319707139e-03
1.035999999999999943e+01,4.288871747497508859e-03,-7.726430464846494039e-03
1.037000000000000099e+01,4.211567583419680016e-03,-7.734130865373642187e-03
1.038000000000000078e+01,4.134194506499590423e-03,-7.740215570315731215e-03
1.039000000000000057e+01,4.056768599712450366e-03,-7.744699446731469379e-03
1.040000000000000036e+01,3.979305796462837344e-03,-7.747597531564807960e-03
1.041000000000000014e+01,3.901821878893362364e-03,-7.748925026741388007e-03
1.041999999999999993e+01,3.824332476240466933e-03,-7.748697294256433159e-03
1.042999999999999972e+01,3.746853063237317368e-03,-7.746929851254068591e-03
1.043999999999999950e+01,3.669398958563815059e-03,-7.743638365098074773e-03
1.045000000000000107e+01,3.591985323343696666e-03,-7.738838648434082958e-03
1.046000000000000085e+01,3.514627159688813590e-03,-7.732546654243195074e-03
1.047000000000000064e+01,3.437339309290378658e-03,-7.724778470887046222e-03
1.048000000000000043e+01,3.360136452057462322e-03,-7.715550317144295039e-03
1.049000000000000021e+01,3.283033104819175346e-03,-7.704878537747390961e-03
1.050000000000000000e+01,3.206043621764600310e-03,-7.692779650563101937e-03
1.050999999999999979e+01,3.129182191604021595e-03,-7.679270292153665169e-03
1.051999999999999957e+01,3.052462835532662733e-03,-7.664367186407703564e-03
1.052999999999999936e+01,2.975899407030438166e-03,-7.648087167818689962e-03
1.054000000000000092e+01,2.899505590796992195e-03,-7.630447176896711960e-03
1.055000000000000071e+01,2.823294901734411163e-03,-7.611464255586968333e-03
1.056000000000000050e+01,2.747280683977413283e-03,-7.591155542694961490e-03
1.057000000000000028e+01,2.671476109971277629e-03,-7.569538269318442335e-03
1.058000000000000007e+01,2.595894179597316252e-03,-7.546629754286054634e-03
1.058999999999999986e+01,2.520547719345967493e-03,-7.522447399602716182e-03
1.059999999999999964e+01,2.445449381537497056e-03,-7.497008685901705542e-03
1.060999999999999943e+01,2.370611643590308983e-03,-7.470331167903488181e-03
1.062000000000000099e+01,2.296046806338611704e-03,-7.442432474955046340e-03
1.063000000000000078e+01,2.221766987358630204e-03,-7.413330337188798677e-03
1.064000000000000057e+01,2.147784130884218632e-03,-7.383042527609171013e-03
1.065000000000000036e+01,2.074110004435046183e-03,-7.351586871965729020e-03
1.066000000000000014e+01,2.000756197092106326e-03,-7.318981250501619025e-03
1.066999999999999993e+01,1.927734119003213058e-03,-7.285243593699028582e-03
1.067999999999999972e+01,1.855055000934394908e-03,-7.250391878040091283e-03
1.068999999999999950e+01,1.782729893867179751e-03,-7.214444121783226277e-03
1.070000000000000107e+01,1.710769668641760454e-03,-7.177418380754909018e-03
1.071000000000000085e+01,1.639185015646119200e-03,-7.139332744156909674e-03
1.072000000000000064e+01,1.567986444550916857e-03,-7.100205330388908130e-03
1.073000000000000043e+01,1.497184284090404124e-03,-7.060054282886606136e-03
1.074000000000000021e+01,1.426788681889161903e-03,-7.018897765975248143e-03
1.075000000000000000e+01,1.356809599996070242e-03,-6.976753978704614348e-03
1.075999999999999979e+01,1.287256812623271702e-03,-6.933641159758911765e-03
1.076999999999999957e+01,1.218139918449806904e-03,-6.889577532261055570e-03
1.077999999999999936e+01,1.149468334244813312e-03,-6.844581326136509047e-03
1.079000000000000092e+01,1.081251294663276288e-03,-6.798670775122491079e-03
1.080000000000000071e+01,1.013497852281629742e-03,-6.751864112989793519e-03
1.081000000000000050e+01,9.462168776768043301e-04,-6.704179569789574245e-03
1.082000000000000028e+01,8.794170595489622915e-04,-6.655635368125308038e-03
1.083000000000000007e+01,8.131069048877401142e-04,-6.606249719449767792e-03
1.083999999999999986e+01,7.472947391820704971e-04,-6.556040820387077674e-03
1.084999999999999964e+01,6.819887066735714565e-04,-6.505026849079839982e-03
1.085999999999999943e+01,6.171967706535024705e-04,-6.453225961561338299e-03
1.087000000000000099e+01,5.529267135257499030e-04,-6.400656288638143995e-03
1.088000000000000078e+01,4.891861236759270995e-04,-6.347335955948844345e-03
1.089000000000000057e+01,4.259824106141928092e-04,-6.293283054676021733e-03
1.090000000000000036e+01,3.633228094268650676e-04,-6.238515631057621989e-03
1.091000000000000014e+01,3.012143751198117928e-04,-6.183051693677567816e-03
1.091999999999999993e+01,2.396639830716616856e-04,-6.126909210172272642e-03
1.092999999999999972e+01,1.786783295268232132e-04,-6.070106103968796706e-03
1.093999999999999950e+01,1.182639321283103452e-04,-6.012660251054649692e-03
1.095000000000000107e+01,5.842713049036474455e-05,-5.954589476779232129e-03
1.096000000000000085e+01,-8.259131890607528982e-07,-5.895911552686968447e-03
1.097000000000000064e+01,-5.948921347611905107e-05,-5.836644193381992050e-03
1.098000000000000043e+01,-1.175569610089704646e-04,-5.776805053424568029e-03
1.099000000000000021e+01,-1.750235217659317920e-04,-5.716411724259119927e-03
1.100000000000000000e+01,-2.318834394628841626e-04,-5.655481735128824530e-03
1.100999999999999979e+01,-2.881314490360538470e-04,-5.594032567905799294e-03
1.101999999999999957e+01,-3.437624487230873938e-04,-5.532081620334371001e-03
1.102999999999999936e+01,-3.987715077387517801e-04,-5.469646213776826853e-03
1.104000000000000092e+01,-4.531538678837481338e-04,-5.406743593469150004e-03
1.105000000000000071e+01,-5.069049426965331097e-04,-5.343390925791925705e-03
1.106000000000000050e+01,-5.600203165697580868e-04,-5.279605295578193580e-03
1.107000000000000028e+01,-6.124957438311325487e-04,-5.215403703458450745e-03
1.108000000000000007e+01,-6.643271477888566031e-04,-5.150803063242654842e-03
1.108999999999999986e+01,-7.155106197415660478e-04,-5.085820199339282505e-03
1.109999999999999964e+01,-7.660424179527973530e-04,-5.020471844211433707e-03
1.110999999999999943e+01,-8.159189665899747304e-04,-4.954774635869986336e-03
1.112000000000000099e+01,-8.651368546279264438e-04,-4.888745115403785382e-03
1.113000000000000078e+01,-9.136928451882344151e-04,-4.822399731524405070e-03
1.114000000000000057e+01,-9.615838756956958736e-04,-4.755754839052534974e-03
1.115000000000000036e+01,-1.008807033096903059e-03,-4.688826680848099358e-03
1.116000000000000014e+01,-1.055359565814292192e-03,-4.621631394279296021e-03
1.116999999999999993e+01,-1.101238882811865320e-03,-4.554185009164328675e-03
1.117999999999999972e+01,-1.146442552426301872e-03,-4.486503445617497955e-03
1.118999999999999950e+01,-1.190968301167490617e-03,-4.418602511935605659e-03
1.120000000000000107e+01,-1.234814012488489069e-03,-4.350497902524660954e-03
1.121000000000000085e+01,-1.277977725524868501e-03,-4.282205195866960537e-03
1.122000000000000064e+01,-1.320457633803554486e-03,-4.213739852528354535e-03
1.123000000000000043e+01,-1.362252083921013362e-03,-4.145117213205958343e-03
1.124000000000000021e+01,-1.403359574190896726e-03,-4.076352496816103115e-03
1.125000000000000000e+01,-1.443778883427955300e-03,-4.007460582803584054e-03
1.125999999999999979e+01,-1.483508519881573907e-03,-3.938456966391142358e-03
1.126999999999999957e+01,-1.522547644805004492e-03,-3.869356164811746726e-03
1.127999999999999936e+01,-1.560895355294988820e-03,-3.800172905137427348e-03
1.129000000000000092e+01,-1.598550896102673632e-03,-3.730921782065630896e-03
1.130000000000000071e+01,-1.635513657993211247e-03,-3.661617256723840360e-03
1.131000000000000050e+01,-1.671783176105427152e-03,-3.592273655474065644e-03
1.132000000000000028e+01,-1.707359128311420823e-03,-3.522905168717458627e-03
1.133000000000000007e+01,-1.742241333576199274e-03,-3.453525849698868382e-03
1.133999999999999986e+01,-1.776429750317305625e-03,-3.384149613311406360e-03
1.134999999999999964e+01,-1.809924474764444853e-03,-3.314790234901013755e-03
1.135999999999999943e+01,-1.842725739319112576e-03,-3.245461349071026690e-03
1.137000000000000099e+01,-1.874833910914227957e-03,-3.176176448486731432e-03
1.138000000000000078e+01,-1.906249495083250055e-03,-3.106948883340412970e-03
1.139000000000000057e+01,-1.936973152864659986e-03,-3.037791862300942211e-03
1.140000000000000036e+01,-1.967005658738395397e-03,-2.968718446642597437e-03
1.141000000000000014e+01,-1.996347913675874421e-03,-2.899741550748867469e-03
1.141999999999999993e+01,-2.025000946399909286e-03,-2.830873941252498062e-03
1.142999999999999972e+01,-2.052965911810896663e-03,-2.762128235847763173e-03
1.143999999999999950e+01,-2.080244089413008438e-03,-2.693516902102726686e-03
1.145000000000000107e+01,-2.106836881740384651e-03,-2.625052256271498494e-03
1.146000000000000085e+01,-2.132745812783305196e-03,-2.556746462106547404e-03
1.147000000000000064e+01,-2.157972526414409214e-03,-2.488611529670894766e-03
1.148000000000000043e+01,-2.182518784814864617e-03,-2.420659314150427378e-03
1.149000000000000021e+01,-2.206386466900562334e-03,-2.352901514666154003e-03
1.150000000000000000e+01,-2.229577566788550937e-03,-2.285349673157497513e-03
1.150999999999999979e+01,-2.252094211025289314e-03,-2.218015206377073681e-03
1.151999999999999957e+01,-2.273938641836641648e-03,-2.150909377919522393e-03
1.152999999999999936e+01,-2.295113200381489714e-03,-2.084043270256644154e-03
1.154000000000000092e+01,-2.315620338004885804e-03,-2.017427806187128796e-03
1.155000000000000071e+01,-2.335462614727600375e-03,-1.951073747760710773e-03
1.156000000000000050e+01,-2.354642697735706558e-03,-1.884991695202208441e-03
1.157000000000000028e+01,-2.373163359870129104e-03,-1.819192085835678700e-03
1.158000000000000007e+01,-2.391027478116211115e-03,-1.753685193008512871e-03
1.158999999999999986e+01,-2.408238032093275131e-03,-1.688481125015546015e-03
1.159999999999999964e+01,-2.424798102544186828e-03,-1.623589824023165826e-03
1.160999999999999943e+01,-2.440710869824919138e-03,-1.559021064993419128e-03
1.162000000000000099e+01,-2.455979612394115514e-03,-1.494784454608111225e-03
1.163000000000000078e+01,-2.470607701747105402e-03,-1.430889457072790283e-03
1.164000000000000057e+01,-2.484598585844110825e-03,-1.367345506904680619e-03
1.165000000000000036e+01,-2.497955817660194380e-03,-1.304161780600420102e-03
1.166000000000000014e+01,-2.510683043829406349e-03,-1.241347269991472605e-03
1.166999999999999993e+01,-2.522784000478836726e-03,-1.178910801243879432e-03
1.167999999999999972e+01,-2.534262511668560185e-03,-1.116861034157462041e-03
1.168999999999999950e+01,-2.545122487831586247e-03,-1.055206461465020432e-03
1.170000000000000107e+01,-2.555367924213805975e-03,-9.939554081315254627e-04
1.171000000000000085e+01,-2.565002899313933906e-03,-9.331160306533628794e-04
1.172000000000000064e+01,-2.574031573323465154e-03,-8.726963163574680618e-04
1.173000000000000043e+01,-2.582458186566615171e-03,-8.127040827005720071e-04
1.174000000000000021e+01,-2.590287057940270348e-03,-7.531469765683907174e-04
1.175000000000000000e+01,-2.597522583353847545e-03,-6.940324735755374263e-04
1.175999999999999979e+01,-2.604169219350764477e-03,-6.353680000870899278e-04
1.176999999999999957e+01,-2.610231490747971523e-03,-5.771608563294662771e-04
1.177999999999999936e+01,-2.615714005683976180e-03,-5.194180781463433524e-04
1.179000000000000092e+01,-2.620621441936023428e-03,-4.621465366951053801e-04
1.180000000000000071e+01,-2.624958545305505764e-03,-4.053529381977128148e-04
